zip,state,city,lat,lng
87042,NM,Peralta,34.833188,-106.687159
87043,NM,Placitas,35.309175,-106.529279
87044,NM,Ponderosa,35.797576,-106.654421
87045,NM,Prewitt,35.35466,-108.103798
87047,NM,Sandia Park,35.168275,-106.323846
87048,NM,Corrales,35.233888,-106.620034
87052,NM,Santo Domingo Pu,35.513892,-106.361275
87053,NM,Zia Pueblo,35.524241,-106.737467
87055,NM,Seboyeta,35.149322,-107.382281
87059,NM,Tijeras,35.044563,-106.306226
87062,NM,Veguita,34.485032,-106.759148
87068,NM,Bosque Farms,34.876366,-106.697506
87102,NM,Albuquerque,35.081831,-106.648171
87114,NM,Alameda,35.195612,-106.659138
87115,NM,Kirtland A F B E,34.904876,-106.513896
87124,NM,Rio Rancho,35.249347,-106.681756
87301,NM,Gallup,35.506475,-108.741352
87310,NM,Brimhall,35.800503,-108.581469
87312,NM,Continental Divi,35.504295,-108.469256
87313,NM,Crownpoint,35.720557,-108.02709
87315,NM,Fence Lake,34.734385,-108.693392
87320,NM,Mexican Springs,35.783727,-108.818964
87323,NM,Thoreau,35.57869,-107.830218
87324,NM,Toadlena,36.073202,-108.750647
87325,NM,Tohatchi,35.768609,-108.687818
87327,NM,Zuni,35.06845,-108.833611
87410,NM,Aztec,36.820499,-108.010982
87412,NM,Blanco,36.725612,-107.795276
87415,NM,Flora Vista,36.802771,-108.082683
87417,NM,Kirtland,36.740953,-108.350956
87419,NM,Navajo Dam,36.833838,-107.670991
87420,NM,Shiprock,36.655981,-108.735479
87421,NM,Waterflow,36.780092,-108.431083
87501,NM,Pojoaque Valley,35.702472,-105.974818
87510,NM,Abiquiu,36.176923,-106.244859
87513,NM,Arroyo Hondo,36.531848,-105.621998
87514,NM,Arroyo Seco,36.504568,-105.594609
87520,NM,Chama,36.896214,-106.582928
87521,NM,Chamisal,36.160411,-105.68461
87522,NM,Cundiyo,36.011906,-105.911441
87524,NM,Costilla,36.952556,-105.501586
87528,NM,Dulce,36.859808,-107.060179
87530,NM,El Rito,36.364694,-106.21917
87531,NM,Embudo,36.137028,-106.024187
87532,NM,Espanola,35.987157,-106.071697
87535,NM,Glorieta,35.566645,-105.790316
87537,NM,Hernandez,36.073811,-106.139579
87539,NM,La Madera,36.246387,-106.13443
87540,NM,Lamy,35.431057,-105.940906
87544,NM,Los Alamos,35.866321,-106.267624
87549,NM,Ojo Caliente,36.40991,-105.915507
87552,NM,Pecos,35.571011,-105.670104
87553,NM,Penasco,36.176023,-105.734245
87556,NM,Questa,36.72572,-105.560984
87557,NM,Ranchos De Taos,36.335692,-105.608576
87560,NM,Ribera,35.334448,-105.465228
87563,NM,Rutheron,36.647146,-106.685267
87564,NM,San Cristobal,36.611638,-105.635968
87566,NM,San Juan Pueblo,36.048886,-106.079267
87571,NM,Taos,36.395288,-105.584732
87573,NM,Tererro,35.736881,-105.645725
87575,NM,Tierra Amarilla,36.680481,-106.556972
87579,NM,Vadito,36.191305,-105.67818
87581,NM,Vallecitos,36.516284,-106.085942
87711,NM,Anton Chico,35.159262,-105.141041
87713,NM,Chacon,36.138805,-105.385411
87718,NM,Eagle Nest,36.53255,-105.275561
87722,NM,Guadalupita,36.113046,-105.127814
87724,NM,La Loma,35.191562,-105.096864
87725,NM,Ledoux,35.919118,-105.421555
87734,NM,Ocate,36.10366,-105.06595
87740,NM,Raton,36.895187,-104.434881
87742,NM,Rociada,35.822648,-105.314716
87745,NM,Sapello,35.762012,-105.107735
87746,NM,Solano,35.837828,-104.1221
87747,NM,Springer,36.37672,-104.592705
87750,NM,Valmora,35.794033,-104.911587
87752,NM,Wagon Mound,35.981361,-104.691
87801,NM,Socorro,34.047853,-106.890659
87821,NM,Datil,34.04269,-108.018284
87823,NM,Lemitar,34.155999,-106.904381
87827,NM,Pie Town,34.324282,-108.368187
87828,NM,Polvadera,34.134672,-106.897505
87829,NM,Quemado,34.265158,-108.757835
87831,NM,San Acacia,34.228328,-106.904884
87901,NM,Truth Or Consequ,33.139478,-107.248794
87930,NM,Arrey,32.802057,-107.354368
87931,NM,Caballo,33.013452,-107.347113
87932,NM,Cuchillo,33.370269,-107.456536
87937,NM,Hatch,32.658335,-107.159028
88001,NM,Las Cruces,32.321641,-106.746034
88002,NM,White Sands Miss,32.382669,-106.49236
88020,NM,Animas,31.793696,-108.585695
88021,NM,Chaparral,31.934505,-106.573452
88023,NM,Vanadium,32.756334,-108.107667
88030,NM,Deming,32.231808,-107.746559
88045,NM,Road Forks,32.314032,-108.754657
88047,NM,Mesilla Park,32.297725,-106.637016
88048,NM,Mesquite,32.145958,-106.667626
88049,NM,Mimbres,32.860936,-107.942326
88113,NM,Causey,33.892926,-103.150201
88114,NM,Crossroads,33.527186,-103.356387
88116,NM,Elida,33.940468,-103.632341
88119,NM,Fort Sumner,34.460018,-104.231689
88121,NM,House,34.695156,-103.920256
88123,NM,Lingo,33.696291,-103.208161
88125,NM,Milnesand,33.60501,-103.278189
88126,NM,Pep,33.897032,-103.327208
88130,NM,Portales,34.179915,-103.336311
88133,NM,Saint Vrain,34.465205,-103.453239
88134,NM,Taiban,34.424829,-104.032899
88136,NM,Yeso,34.474962,-104.527582
88210,NM,Artesia,32.838355,-104.407401
88213,NM,Caprock,33.393855,-103.639009
88240,NM,Hobbs,32.72217,-103.137246
88252,NM,Jal,32.112816,-103.199724
88256,NM,Loving,32.274034,-104.091376
88264,NM,Maljamar,32.842281,-103.723401
88266,NM,Oil Center,32.490383,-103.301915
88267,NM,Tatum,33.260018,-103.314
88301,NM,Carrizozo,33.64962,-105.869617
88310,NM,Alamogordo,32.893186,-105.948544
88314,NM,Bent,33.148014,-105.863472
88316,NM,Capitan,33.560232,-105.526906
88317,NM,Cloudcroft,32.574067,-105.939028
88330,NM,Holloman Air For,32.862093,-106.07845
88336,NM,Hondo,33.462518,-105.388854
88337,NM,La Luz,32.977449,-105.953397
88339,NM,Mayhill,32.907048,-105.518056
88340,NM,Mescalero,33.216436,-105.774293
88341,NM,Nogal,33.499552,-105.703631
88343,NM,Picacho,33.345642,-105.083382
88345,NM,Ruidoso,33.347406,-105.650994
88346,NM,Ruidoso Downs,33.357718,-105.538306
88348,NM,San Patricio,33.38775,-105.349798
88351,NM,Tinnie,33.337308,-105.202681
88352,NM,Tularosa,33.065049,-106.010789
88354,NM,Weed,32.80519,-105.506296
88401,NM,Tucumcari,35.168003,-103.717935
88410,NM,Amistad,35.898276,-103.212954
88411,NM,Bard,35.115364,-103.317778
88412,NM,Bueyeros,36.013541,-103.666894
88414,NM,Capulin,36.747453,-103.993599
88416,NM,Conchas Dam,35.378561,-104.205231
88417,NM,Cuervo,35.01013,-104.399867
88421,NM,Garita,35.350182,-104.441911
88424,NM,Grenville,36.725396,-103.415521
88427,NM,Mc Alister,34.749206,-103.657169
88430,NM,Nara Visa,35.617963,-103.131738
88431,NM,Newkirk,35.084746,-104.243323
88432,NM,Puerto De Luna,34.847826,-104.619645
88433,NM,Quay,34.929916,-103.78176
88434,NM,San Jon,35.119848,-103.284599
88435,NM,Pastura,34.933276,-104.682155
88438,NM,Stead,36.12359,-103.121117
88439,NM,Trementina,35.584945,-104.616341
88441,NM,Bell Ranch,35.638425,-104.111991
6390,NY,Fishers Island,41.263934,-72.017834
10001,NY,New York,40.74838,-73.996705
10004,NY,Governors Island,40.693604,-74.019025
10301,NY,Staten Island,40.631602,-74.092663
10451,NY,Bronx,40.8222,-73.921735
10501,NY,Amawalk,41.294618,-73.761079
10502,NY,Ardsley,41.011332,-73.841311
10504,NY,Armonk,41.136002,-73.700942
10507,NY,Bedford Hills,41.234439,-73.691517
10510,NY,Briarcliff Manor,41.144364,-73.834956
10514,NY,Chappaqua,41.170497,-73.771458
10518,NY,Cross River,41.27218,-73.602027
10520,NY,Croton On Hudson,41.218037,-73.892408
10522,NY,Dobbs Ferry,41.011835,-73.866494
10523,NY,Elmsford,41.057171,-73.813597
10527,NY,Granite Springs,41.309791,-73.753008
10530,NY,Hartsdale,41.019658,-73.807404
10535,NY,Jefferson Valley,41.338522,-73.794697
10536,NY,Katonah,41.270884,-73.684115
10537,NY,Lake Peekskill,41.337437,-73.883787
10538,NY,Larchmont,40.935055,-73.75715
10541,NY,Mahopac,41.371708,-73.750755
10543,NY,Mamaroneck,40.952481,-73.735037
10547,NY,Mohegan Lake,41.314348,-73.850836
10549,NY,Mount Kisco,41.204966,-73.729921
10562,NY,Ossining,41.167344,-73.853791
10566,NY,Cortlandt Manor,41.293722,-73.902562
10573,NY,Rye Brook,41.007755,-73.672045
10576,NY,Pound Ridge,41.204196,-73.573215
10577,NY,Purchase,41.038396,-73.715629
10578,NY,Purdys,41.322427,-73.654313
10579,NY,Putnam Valley,41.372815,-73.85024
10583,NY,Heathcote,40.988365,-73.797566
10588,NY,Shrub Oak,41.328608,-73.82732
10590,NY,South Salem,41.255261,-73.540224
10591,NY,North Tarrytown,41.078108,-73.859335
10594,NY,Thornwood,41.118163,-73.773329
10595,NY,Valhalla,41.085559,-73.777596
10597,NY,Waccabuc,41.303208,-73.603207
10598,NY,Yorktown Heights,41.299947,-73.792398
10604,NY,East White Plain,41.043295,-73.750727
10701,NY,Yonkers,40.940716,-73.888317
10706,NY,Hastings On Huds,40.99071,-73.875912
10707,NY,Tuckahoe,40.95691,-73.819771
10708,NY,Bronxville,40.939133,-73.835332
10709,NY,Eastchester,40.954966,-73.80858
10801,NY,New Rochelle,40.916628,-73.787729
10901,NY,Suffern,41.117654,-74.124098
10911,NY,Bear Mountain,41.306734,-73.996108
10913,NY,Blauvelt,41.062597,-73.962924
10916,NY,Campbell Hall,41.442993,-74.250466
10917,NY,Central Valley,41.326836,-74.122036
10920,NY,Congers,41.148689,-73.94131
10921,NY,Florida,41.329507,-74.352805
10923,NY,Garnerville,41.202057,-74.000501
10925,NY,Greenwood Lake,41.212718,-74.300007
10926,NY,Harriman,41.299681,-74.155805
10927,NY,Haverstraw,41.197095,-73.968959
10928,NY,Highland Falls,41.358177,-73.974618
10930,NY,Highland Mills,41.353592,-74.119678
10931,NY,Hillburn,41.123981,-74.170195
10940,NY,Scotchtown,41.457222,-74.412023
10952,NY,Monsey,41.116255,-74.0736
10954,NY,Bardonia,41.099176,-74.009589
10956,NY,New City,41.147247,-73.996206
10960,NY,Nyack,41.091351,-73.925226
10962,NY,Orangeburg,41.044183,-73.960873
10964,NY,Palisades,41.010263,-73.924985
10973,NY,Slate Hill,41.376004,-74.484658
10974,NY,Sterlington,41.16047,-74.188107
10975,NY,Southfields,41.247959,-74.176182
10976,NY,Sparkill,41.025573,-73.92288
10977,NY,Chestnut Ridge,41.117977,-74.046253
10980,NY,Stony Point,41.229174,-73.996164
10983,NY,Tappan,41.027751,-73.949065
10984,NY,Thiells,41.207826,-74.015441
10985,NY,Thompson Ridge,41.580957,-74.377445
10986,NY,Tomkins Cove,41.259763,-73.98916
10987,NY,Tuxedo Park,41.192486,-74.215912
10989,NY,Valley Cottage,41.118338,-73.943006
10992,NY,Washingtonville,41.423701,-74.1601
10993,NY,West Haverstraw,41.209016,-73.982123
10994,NY,West Nyack,41.097324,-73.976846
10998,NY,Westtown,41.321414,-74.552946
11001,NY,Floral Park,40.723586,-73.70576
11003,NY,Alden Manor,40.699615,-73.705751
11004,NY,Glen Oaks,40.7481,-73.711436
11010,NY,Franklin Square,40.701049,-73.675807
11020,NY,Great Neck,40.774235,-73.718918
11024,NY,Kings Point Cont,40.813307,-73.741391
11030,NY,Plandome,40.798641,-73.688369
11040,NY,Hillside Manor,40.743926,-73.68042
11042,NY,New Hyde Park,40.7602,-73.694978
11050,NY,Port Washington,40.834995,-73.696356
11104,NY,Sunnyside,40.743641,-73.921556
11251,NY,Brooklyn Navy Ya,40.703578,-73.966511
11356,NY,College Point,40.785511,-73.844955
11357,NY,Whitestone,40.785147,-73.809594
11359,NY,Fort Totten,40.789967,-73.777244
11362,NY,Little Neck,40.759131,-73.732622
11365,NY,Fresh Meadows,40.737424,-73.79506
11369,NY,East Elmhurst,40.761254,-73.873902
11372,NY,Jackson Heights,40.751329,-73.882975
11374,NY,Rego Park,40.72775,-73.860191
11378,NY,Maspeth,40.723865,-73.899682
11379,NY,Middle Village,40.717286,-73.879228
11411,NY,Cambria Heights,40.694741,-73.737445
11412,NY,Kew Gardens,40.698097,-73.758641
11413,NY,Springfield Gard,40.67295,-73.75071
11416,NY,Ozone Park,40.683753,-73.851397
11419,NY,S Richmond Hill,40.688113,-73.823871
11420,NY,S Ozone Park,40.675379,-73.815773
11426,NY,Bellerose,40.734735,-73.723018
11427,NY,Queens Village,40.727707,-73.748908
11507,NY,Albertson,40.77032,-73.651419
11514,NY,Carle Place,40.75115,-73.611941
11516,NY,Cedarhurst,40.623619,-73.726404
11518,NY,East Rockaway,40.640445,-73.667376
11542,NY,Glen Cove,40.864958,-73.62772
11545,NY,Glen Head,40.828098,-73.60763
11548,NY,Greenvale,40.812503,-73.626124
11550,NY,Hempstead,40.70492,-73.617641
11552,NY,West Hempstead,40.692915,-73.653859
11554,NY,East Meadow,40.714915,-73.556088
11557,NY,Hewlett,40.640392,-73.695667
11560,NY,Locust Valley,40.881728,-73.59271
11563,NY,Lynbrook,40.657107,-73.674143
11565,NY,Malverne,40.674982,-73.673073
11566,NY,North Merrick,40.668312,-73.555001
11568,NY,Old Westbury,40.78821,-73.587515
11570,NY,Rockville Centre,40.663745,-73.638
11576,NY,Roslyn,40.790668,-73.653362
11577,NY,Roslyn Heights,40.784497,-73.640292
11579,NY,Sea Cliff,40.845984,-73.643598
11580,NY,Valley Stream,40.674184,-73.705738
11581,NY,North Woodmere,40.651838,-73.710705
11590,NY,Westbury,40.755749,-73.57226
11596,NY,Williston Park,40.759198,-73.644892
11598,NY,Woodmere,40.63262,-73.714146
11691,NY,Far Rockaway,40.600645,-73.757971
11701,NY,Amityville,40.684197,-73.417106
11702,NY,Oak Beach,40.634183,-73.324583
11703,NY,North Babylon,40.732102,-73.323581
11704,NY,West Babylon,40.713476,-73.354591
11710,NY,North Bellmore,40.677028,-73.534517
11713,NY,Bellport,40.77327,-72.946891
11714,NY,Bethpage,40.740014,-73.485727
11715,NY,Blue Point,40.750089,-73.035213
11716,NY,Bohemia,40.767788,-73.116339
11717,NY,West Brentwood,40.777918,-73.248189
11718,NY,Brightwaters,40.727957,-73.264639
11720,NY,Centereach,40.870508,-73.082163
11721,NY,Centerport,40.892899,-73.3754
11722,NY,Central Islip,40.786618,-73.196145
11724,NY,Cold Spring Harb,40.863056,-73.450032
11725,NY,Commack,40.843032,-73.279924
11726,NY,Copiague,40.677833,-73.396271
11727,NY,Coram,40.884988,-73.006881
11730,NY,East Islip,40.72816,-73.180471
11732,NY,East Norwich,40.847162,-73.534876
11733,NY,Setauket,40.930004,-73.101467
11735,NY,South Farmingdal,40.725061,-73.445055
11738,NY,Farmingville,40.836602,-73.04125
11740,NY,Greenlawn,40.862121,-73.364641
11742,NY,Holtsville,40.810478,-73.04161
11743,NY,Halesite,40.866945,-73.410924
11746,NY,Dix Hills,40.821754,-73.375472
11751,NY,Islip,40.734821,-73.22211
11752,NY,Islip Terrace,40.75482,-73.182746
11753,NY,Jericho,40.788118,-73.533067
11754,NY,Kings Park,40.886121,-73.243763
11755,NY,Lake Grove,40.856681,-73.116751
11756,NY,Levittown,40.725428,-73.516578
11758,NY,North Massapequa,40.685738,-73.469727
11762,NY,Massapequa Park,40.680673,-73.444447
11764,NY,Miller Place,40.943572,-72.991349
11765,NY,Mill Neck,40.88574,-73.552602
11766,NY,Mount Sinai,40.927092,-73.012732
11767,NY,Nesconset,40.846206,-73.1482
11771,NY,Oyster Bay,40.866012,-73.527212
11772,NY,Davis Park,40.773501,-72.998108
11776,NY,Port Jefferson S,40.911722,-73.052136
11777,NY,Port Jefferson,40.945687,-73.061093
11778,NY,Rocky Point,40.949206,-72.935681
11779,NY,Lake Ronkonkoma,40.820763,-73.1208
11782,NY,Cherry Grove,40.74606,-73.082297
11786,NY,Shoreham,40.948493,-72.892685
11787,NY,Smithtown,40.854186,-73.213816
11788,NY,Hauppauge,40.823069,-73.195762
11789,NY,Sound Beach,40.956707,-72.974172
11790,NY,Stony Brook,40.900257,-73.125085
11791,NY,Syosset,40.81462,-73.502397
11792,NY,Wading River,40.952049,-72.834774
11793,NY,Wantagh,40.684998,-73.51033
11794,NY,Suny Stony Brook,40.914127,-73.125456
11795,NY,West Islip,40.711734,-73.30072
11796,NY,West Sayville,40.731971,-73.100019
11798,NY,Wheatley Heights,40.753258,-73.36596
11801,NY,Hicksville,40.762305,-73.52297
11804,NY,Old Bethpage,40.764991,-73.457481
11901,NY,Riverhead,40.926202,-72.651966
11933,NY,Calverton,40.929662,-72.74229
11934,NY,Center Moriches,40.799657,-72.797048
11935,NY,Cutchogue,41.013918,-72.480255
11939,NY,East Marion,41.126425,-72.34186
11940,NY,East Moriches,40.808975,-72.753778
11942,NY,East Quogue,40.84277,-72.581297
11944,NY,Greenport,41.103905,-72.367415
11946,NY,Hampton Bays,40.872596,-72.520209
11949,NY,Manorville,40.842102,-72.800208
11950,NY,Mastic,40.80644,-72.856608
11951,NY,Mastic Beach,40.765653,-72.853701
11952,NY,Mattituck,40.994336,-72.536296
11953,NY,Middle Island,40.878212,-72.952539
11954,NY,Montauk,41.045853,-71.943963
11955,NY,Moriches,40.809502,-72.822918
11963,NY,Sag Harbor,40.981996,-72.30674
11964,NY,Shelter Island,41.064046,-72.336616
11965,NY,Shelter Island H,41.074205,-72.348082
11971,NY,Southold,41.05555,-72.429039
11976,NY,Water Mill,40.920929,-72.349069
11977,NY,Westhampton,40.818031,-72.669931
11978,NY,Westhampton Beac,40.822783,-72.644757
11980,NY,Yaphank,40.837037,-72.917435
12007,NY,Alcove,42.453818,-74.034721
12008,NY,Alplaus,42.857329,-73.900188
12010,NY,West Charlton,42.948822,-74.18393
12017,NY,Austerlitz,42.322272,-73.454965
12018,NY,Averill Park,42.636511,-73.550437
12019,NY,Ballston Lake,42.919176,-73.855171
12020,NY,Ballston Spa,43.004956,-73.84858
12023,NY,Berne,42.610848,-74.146577
12025,NY,Broadalbin,43.072687,-74.168367
12027,NY,Burnt Hills,42.932902,-73.896043
12028,NY,Buskirk,42.960134,-73.449677
12032,NY,Caroga Lake,43.192159,-74.516915
12033,NY,Castleton On Hud,42.538243,-73.709529
12035,NY,Central Bridge,42.73696,-74.345107
12036,NY,Charlotteville,42.533034,-74.681863
12043,NY,Cobleskill,42.684047,-74.493866
12046,NY,Coeymans Hollow,42.486537,-73.920588
12047,NY,Cohoes,42.775362,-73.712356
12051,NY,Coxsackie,42.350142,-73.819881
12052,NY,Cropseyville,42.766718,-73.471869
12053,NY,Delanson,42.74802,-74.18681
12055,NY,Dormansville,42.437859,-74.198966
12056,NY,Duanesburg,42.770839,-74.083911
12057,NY,White Creek,42.961527,-73.351974
12058,NY,Earlton,42.352689,-73.906222
12059,NY,East Berne,42.61913,-74.055488
12060,NY,East Chatham,42.433028,-73.49026
12061,NY,East Greenbush,42.595096,-73.682644
12062,NY,East Nassau,42.535215,-73.498407
12064,NY,East Worcester,42.621423,-74.676348
12065,NY,Clifton Park,42.849865,-73.785094
12066,NY,Esperance,42.771677,-74.288246
12067,NY,Feura Bush,42.554998,-73.923743
12070,NY,Fort Johnson,42.976535,-74.248436
12071,NY,Fultonham,42.585914,-74.38759
12072,NY,Fultonville,42.903601,-74.359765
12074,NY,Galway,43.021693,-74.029043
12076,NY,Gilboa,42.410835,-74.400275
12077,NY,Glenmont,42.597147,-73.795884
12078,NY,Gloversville,43.061603,-74.337526
12084,NY,Guilderland,42.697273,-73.897454
12087,NY,Hannacroix,42.428533,-73.868029
12090,NY,Hoosick Falls,42.893712,-73.358105
12092,NY,Howes Cave,42.704526,-74.364825
12108,NY,Lake Pleasant,43.472543,-74.422563
12113,NY,Lawyersville,42.692682,-74.506969
12115,NY,Malden Bridge,42.460201,-73.587958
12116,NY,Maryland,42.537075,-74.903033
12118,NY,Mechanicville,42.967613,-73.673173
12120,NY,Medusa,42.451504,-74.131524
12122,NY,Middleburgh,42.563734,-74.329168
12125,NY,New Lebanon,42.475865,-73.377295
12130,NY,Niverville,42.927575,-73.485614
12131,NY,North Blenheim,42.489938,-74.428174
12135,NY,Norton Hill,42.420014,-74.078945
12136,NY,Old Chatham,42.435692,-73.55447
12137,NY,Pattersonville,42.84995,-74.123126
12138,NY,Taconic Lake,42.736367,-73.371033
12139,NY,Piseco,43.448125,-74.526282
12140,NY,Poestenkill,42.679548,-73.588846
12143,NY,Ravena,42.475371,-73.821991
12144,NY,Rensselaer,42.635855,-73.721895
12147,NY,Rensselaerville,42.513288,-74.147431
12149,NY,Richmondville,42.642445,-74.571001
12150,NY,Rotterdam Juncti,42.87296,-74.046857
12154,NY,Schaghticoke,42.914356,-73.615428
12155,NY,Schenevus,42.59004,-74.814863
12156,NY,Schodack Landing,42.481644,-73.747996
12157,NY,Schoharie,42.661503,-74.30473
12158,NY,Selkirk,42.54861,-73.812863
12159,NY,Slingerlands,42.648461,-73.871065
12160,NY,Sloansville,42.759852,-74.364174
12164,NY,Speculator,43.504159,-74.36667
12165,NY,Spencertown,42.30908,-73.500754
12166,NY,Sprakers,42.848446,-74.453558
12168,NY,Stephentown,42.523323,-73.422447
12170,NY,Stillwater,42.905652,-73.697163
12173,NY,Stuyvesant,42.359572,-73.761329
12183,NY,Green Island,42.743812,-73.693707
12184,NY,Valatie,42.432051,-73.668322
12186,NY,Voorheesville,42.643108,-73.944773
12187,NY,Warnerville,42.638826,-74.487046
12192,NY,West Coxsackie,42.415055,-73.817033
12193,NY,Westerlo,42.515621,-74.039383
12194,NY,West Fulton,42.550615,-74.463105
12196,NY,West Sand Lake,42.637969,-73.610896
12198,NY,Wynantskill,42.687785,-73.63826
12203,NY,Mc Kownville,42.676757,-73.821988
12205,NY,Roessleville,42.713116,-73.820174
12211,NY,Loudonville,42.704693,-73.769982
12302,NY,Mayfair,42.858839,-73.955051
12303,NY,Rotterdam,42.769645,-73.938776
12304,NY,Schenectady,42.784083,-73.909432
12309,NY,Niskayuna,42.796168,-73.878268
12404,NY,Accord,41.808308,-74.235336
12405,NY,Acra,42.330367,-74.085723
12406,NY,Arkville,42.082262,-74.554453
12409,NY,Shady,42.041991,-74.171298
12410,NY,Oliverea,42.143884,-74.446655
12412,NY,Boiceville,42.004761,-74.265808
12414,NY,Catskill,42.227598,-73.898536
12416,NY,Chichester,42.087965,-74.281565
12418,NY,Cornwallville,42.362874,-74.163092
12419,NY,Cottekill,41.846706,-74.103774
12423,NY,East Durham,42.385978,-74.11169
12424,NY,East Jewett,42.280567,-74.207981
12427,NY,Elka Park,42.164309,-74.124539
12428,NY,Ellenville,41.721805,-74.414125
12430,NY,Halcott Center,42.178765,-74.531908
12433,NY,Glenford,42.005342,-74.153154
12434,NY,Grand Gorge,42.387358,-74.531173
12435,NY,Greenfield Park,41.728133,-74.520074
12439,NY,East Windham,42.259032,-74.213063
12440,NY,High Falls,41.816749,-74.131122
12446,NY,Kerhonkson,41.793866,-74.303457
12448,NY,Lake Hill,42.073271,-74.212338
12449,NY,Lake Katrine,41.991787,-73.992379
12454,NY,Maplecrest,42.299485,-74.165522
12455,NY,Kelly Corners,42.163702,-74.648853
12456,NY,Mount Marion,42.035704,-74.000211
12457,NY,Mount Tremper,42.043545,-74.248481
12458,NY,Napanoch,41.758965,-74.380354
12461,NY,Krumville,41.895906,-74.246954
12462,NY,12462,42.026764,-74.444263
12463,NY,Palenville,42.17294,-74.016674
12464,NY,Phoenicia,42.054426,-74.339328
12466,NY,Port Ewen,41.913113,-73.987161
12469,NY,Preston Hollow,42.456348,-74.24199
12470,NY,Purling,42.275497,-74.01138
12473,NY,Round Top,42.267782,-74.052279
12477,NY,Saugerties,42.07376,-73.979684
12480,NY,Shandaken,42.108353,-74.409084
12481,NY,Shokan,41.976678,-74.211943
12482,NY,South Cairo,42.27338,-73.963982
12484,NY,Stone Ridge,41.861562,-74.169748
12485,NY,Tannersville,42.203179,-74.101441
12486,NY,Tillson,41.816279,-74.072219
12487,NY,Ulster Park,41.865109,-73.994843
12491,NY,West Hurley,41.990816,-74.115232
12492,NY,West Kill,42.204584,-74.361994
12494,NY,West Shokan,41.955478,-74.285117
12501,NY,Amenia,41.844695,-73.554158
12502,NY,Ancram,42.085093,-73.642368
12503,NY,Ancramdale,42.038103,-73.58187
12507,NY,Barrytown,42.0006,-73.921484
12513,NY,Claverack,42.2183,-73.722844
12514,NY,Clinton Corners,41.869262,-73.765867
12515,NY,Clintondale,41.674939,-74.055713
12516,NY,Copake,42.111329,-73.552588
12517,NY,Copake Falls,42.136737,-73.510773
12518,NY,Cornwall,41.430944,-74.053877
12520,NY,Cornwall On Huds,41.443031,-74.016411
12521,NY,Craryville,42.175961,-73.657128
12522,NY,Dover Plains,41.735054,-73.587024
12523,NY,Elizaville,42.090173,-73.781814
12524,NY,Fishkill,41.540352,-73.89791
12531,NY,Holmes,41.532461,-73.662751
12533,NY,Hopewell Junctio,41.576639,-73.797581
12540,NY,Lagrangeville,41.661471,-73.744955
12543,NY,Maybrook,41.48865,-74.216312
12548,NY,Modena,41.650347,-74.103578
12550,NY,Middle Hope,41.517833,-74.03598
12561,NY,Mohonk Lake,41.743346,-74.083875
12564,NY,Pawling,41.574893,-73.594847
12566,NY,Pine Bush,41.617758,-74.326311
12567,NY,Pine Plains,41.989569,-73.660227
12570,NY,Poughquag,41.61936,-73.678328
12571,NY,Red Hook,42.006439,-73.854577
12572,NY,Rhinebeck,41.927206,-73.888754
12575,NY,Rock Tavern,41.457523,-74.16588
12577,NY,Salisbury Mills,41.449714,-74.121378
12578,NY,Salt Point,41.805041,-73.801329
12580,NY,Staatsburg,41.850193,-73.898838
12581,NY,Stanfordville,41.887726,-73.694467
12582,NY,Stormville,41.551193,-73.725548
12583,NY,Tivoli,42.057945,-73.902514
12585,NY,Verbank,41.722664,-73.71841
12589,NY,Wallkill,41.615952,-74.143853
12590,NY,New Hamburg,41.592199,-73.890588
12592,NY,Wassaic,41.775884,-73.554382
12594,NY,Wingdale,41.653824,-73.555621
12601,NY,South Road,41.702082,-73.9218
12719,NY,Barryville,41.491162,-74.915234
12721,NY,Bloomingburg,41.564427,-74.430351
12723,NY,Callicoon,41.7754,-75.025688
12725,NY,Claryville,41.965666,-74.529287
12726,NY,Fosterdale,41.698208,-74.980687
12727,NY,Cochecton Center,41.645776,-74.977116
12729,NY,Cuddebackville,41.477601,-74.597564
12733,NY,Fallsburg,41.7273,-74.615409
12734,NY,Grossinger,41.730029,-74.754873
12736,NY,Fremont Center,41.847134,-75.029635
12737,NY,Glen Spey,41.48576,-74.799493
12738,NY,Glen Wild,41.654536,-74.583289
12739,NY,Godeffroy,41.442347,-74.605716
12740,NY,Grahamsville,41.880659,-74.512697
12741,NY,Mileses,41.831288,-75.099809
12743,NY,Highland Lake,41.530925,-74.851615
12745,NY,Hortonville,41.78568,-75.026329
12746,NY,Huguenot,41.437162,-74.64261
12747,NY,Hurleyville,41.760882,-74.65344
12750,NY,Kenoza Lake,41.777802,-74.935384
12751,NY,Kiamesha Lake,41.683825,-74.672402
12752,NY,Lake Huntington,41.678158,-74.994933
12753,NY,Lew Beach,42.015762,-74.728835
12758,NY,Livingston Manor,41.87779,-74.827028
12759,NY,Loch Sheldrake,41.778899,-74.661406
12760,NY,Long Eddy,41.864359,-75.094157
12762,NY,Mongaup Valley,41.681017,-74.802772
12763,NY,Mountain Dale,41.691763,-74.535762
12764,NY,Narrowsburg,41.592108,-75.010687
12765,NY,Neversink,41.849205,-74.612726
12770,NY,Pond Eddy,41.451068,-74.841029
12771,NY,Port Jervis,41.378557,-74.669097
12775,NY,Rock Hill,41.613351,-74.587223
